H,V,C,MUNSELL_NAME,x,y,Y,OKLCH_L,OKLCH_C,OKLCH_h,sRGB_R,sRGB_G,sRGB_B,IN_SRGB_GAMUT,FAKE_MUNSEL
2.5RP,1.5,4,2.5RP 1.5/4x,,,,0.2769947793,0.06014006935,336.2655175,0.2280116011,0.1080381786,0.200569829,TRUE,TRUE
2.5RP,2.5,4,2.5RP 2.5/4x,,,,0.3629430331,0.05898925436,340.993842,0.3247966649,0.1924035215,0.2787969661,TRUE,TRUE
2.5RP,3.5,4,2.5RP 3.5/4x,,,,0.4511973845,0.0578851138,343.0444859,0.4252943572,0.2847865997,0.3688375798,TRUE,TRUE
2.5RP,4.5,4,2.5RP 4.5/4x,,,,0.5394306016,0.05159339823,344.2282188,0.52033796,0.3870237948,0.4618886167,TRUE,TRUE
2.5RP,5.5,4,2.5RP 5.5/4x,,,,0.6263773234,0.04709439379,345.4257494,0.6187062545,0.4901771451,0.5582631643,TRUE,TRUE
2.5RP,6.5,4,2.5RP 6.5/4x,,,,0.7116304589,0.04433259447,346.5879975,0.7201718575,0.5933217199,0.6570130534,TRUE,TRUE
2.5RP,7.5,4,2.5RP 7.5/4x,,,,0.7954677165,0.04238158064,347.5965919,0.8234751389,0.6971862752,0.7577228269,TRUE,TRUE
2.5RP,8.5,4,2.5RP 8.5/4x,,,,0.8787615192,0.04245263466,348.2027244,0.9319124741,0.8012476736,0.8621387679,TRUE,TRUE
2.5RP,0.7,6,2.5RP 0.7/6x,,,,0.2106981165,0.09229580593,331.3795144,0.1804896117,0.004340107824,0.1683728721,TRUE,TRUE
2.5RP,0.9,6,2.5RP 0.9/6x,,,,0.2291378151,0.08861987561,332.3364043,0.1985287338,0.02408362616,0.1817224696,TRUE,TRUE
2.5RP,1.5,6,2.5RP 1.5/6x,,,,0.2799818855,0.08428051311,336.0891605,0.2549476554,0.08214472431,0.220657454,TRUE,TRUE
2.5RP,2.5,6,2.5RP 2.5/6x,,,,0.3660036952,0.08434316602,340.7280133,0.358173755,0.1679296274,0.2979027338,TRUE,TRUE
2.5RP,3.5,6,2.5RP 3.5/6x,,,,0.4543946493,0.08456317923,342.7987059,0.4647220313,0.2601280126,0.3881693644,TRUE,TRUE
2.5RP,4.5,6,2.5RP 4.5/6x,,,,0.542667988,0.07877754909,344.0180659,0.564774756,0.3629424907,0.4812275674,TRUE,TRUE
2.5RP,5.5,6,2.5RP 5.5/6x,,,,0.6295797427,0.07406853622,345.1477845,0.6664312503,0.466624331,0.5771488585,TRUE,TRUE
2.5RP,6.5,6,2.5RP 6.5/6x,,,,0.7148102364,0.07116343722,346.1082268,0.7705904514,0.5698974723,0.6757396941,TRUE,TRUE
2.5RP,7.5,6,2.5RP 7.5/6x,,,,0.7987077315,0.06967916225,347.2685443,0.8779236046,0.6730972921,0.7756135791,TRUE,TRUE
2.5RP,8.5,6,2.5RP 8.5/6x,,,,0.8821883151,0.07126047537,348.1436551,0.9921853763,0.7753705466,0.8798028384,TRUE,TRUE
2.5RP,1.5,8,2.5RP 1.5/8x,,,,0.283592466,0.1123534139,335.9090863,0.2847145992,0.0337191319,0.2441135798,TRUE,TRUE
2.5RP,2.5,8,2.5RP 2.5/8x,,,,0.3695848095,0.1133193076,340.4945029,0.3942276115,0.1317563436,0.3198326389,TRUE,TRUE
2.5RP,3.5,8,2.5RP 3.5/8x,,,,0.457703114,0.1117269707,342.6556037,0.5028180645,0.2302477473,0.4077380275,TRUE,TRUE
2.5RP,4.5,8,2.5RP 4.5/8x,,,,0.5459625393,0.1061262028,343.8641669,0.6070779008,0.3353304048,0.5007325369,TRUE,TRUE
2.5RP,5.5,8,2.5RP 5.5/8x,,,,0.632705748,0.1001701087,344.9391304,0.7101717397,0.4413869507,0.5956269539,TRUE,TRUE
2.5RP,6.5,8,2.5RP 6.5/8x,,,,0.7178092642,0.09628967361,345.8621212,0.8155292622,0.5460110656,0.6933213383,TRUE,TRUE
2.5RP,7.5,8,2.5RP 7.5/8x,,,,0.801957556,0.09693971271,346.8700412,0.9292210493,0.6471580873,0.7944767597,TRUE,TRUE
2.5RP,2.5,10,2.5RP 2.5/10x,,,,0.3731119738,0.1411708972,340.2747633,0.4272902477,0.0797035469,0.3411903406,TRUE,TRUE
2.5RP,3.5,10,2.5RP 3.5/10x,,,,0.4609757041,0.1381779555,342.4532923,0.5381567128,0.1943203218,0.4272587559,TRUE,TRUE
2.5RP,4.5,10,2.5RP 4.5/10x,,,,0.5488871404,0.1301532365,343.6623638,0.6424795374,0.3074805439,0.5183615027,TRUE,TRUE
2.5RP,5.5,10,2.5RP 5.5/10x,,,,0.6356154243,0.1242848562,344.710983,0.7487323623,0.4154932251,0.6131660477,TRUE,TRUE
2.5RP,6.5,10,2.5RP 6.5/10x,,,,0.7207622316,0.1208623588,345.6667419,0.857682253,0.5205164796,0.7106945299,TRUE,TRUE
2.5RP,7.5,10,2.5RP 7.5/10x,,,,0.8050249287,0.1224949271,346.6779937,0.9755102099,0.6207565393,0.8119518711,TRUE,TRUE
5RP,0.3,2,5RP 0.3/2x,,,,0.1568118934,0.06452470831,333.9725399,0.1071422751,0.004330499414,0.09226670171,TRUE,TRUE
5RP,0.5,2,5RP 0.5/2x,,,,0.1835527335,0.05019552554,335.5880588,0.1230435513,0.0324622835,0.1051767973,TRUE,TRUE
5RP,0.7,2,5RP 0.7/2x,,,,0.2045964821,0.04343903412,337.1370867,0.1384854569,0.05736000287,0.118268189,TRUE,TRUE
5RP,0.9,2,5RP 0.9/2x,,,,0.2231893429,0.03968889727,338.9563745,0.154190778,0.07706059743,0.1310688748,TRUE,TRUE
5RP,1.5,2,5RP 1.5/2x,,,,0.2742185157,0.03582103444,343.9338881,0.2040749834,0.1266400514,0.1716904957,TRUE,TRUE
5RP,2.5,2,5RP 2.5/2x,,,,0.3599621987,0.03294605928,350.2140007,0.2934327088,0.2122049448,0.2487084894,TRUE,TRUE
5RP,3.5,2,5RP 3.5/2x,,,,0.4481095366,0.03099946759,353.5250009,0.3886815556,0.3053427543,0.3372255655,TRUE,TRUE
5RP,4.5,2,5RP 4.5/2x,,,,0.5365492376,0.02653837499,355.4258448,0.482345501,0.4061291916,0.4322134005,TRUE,TRUE
5RP,5.5,2,5RP 5.5/2x,,,,0.6236235961,0.02326823821,356.86526,0.5790456423,0.5086134277,0.530693178,TRUE,TRUE
5RP,6.5,2,5RP 6.5/2x,,,,0.7089550312,0.0213148631,357.701661,0.6787412593,0.6115237845,0.6314826157,TRUE,TRUE
5RP,7.5,2,5RP 7.5/2x,,,,0.7926428857,0.0182362217,358.3964557,0.7763463792,0.7167289976,0.7335917594,TRUE,TRUE
5RP,8.5,2,5RP 8.5/2x,,,,0.8756856997,0.01626319168,358.9806369,0.8777572606,0.8229226725,0.8378247471,TRUE,TRUE
5RP,9.5,2,5RP 9.5/2x,,,,0.9597293699,0.01716738164,0.5566742843,0.9898659739,0.9301375504,0.9448953712,TRUE,TRUE
5RP,0.5,4,5RP 0.5/4x,,,,0.1871173619,0.07798214484,335.6146666,0.1497959207,0.005558417605,0.1258547039,TRUE,TRUE
5RP,0.7,4,5RP 0.7/4x,,,,0.2078653345,0.06983367457,337.018039,0.1659466411,0.02950122474,0.1377319691,TRUE,TRUE
5RP,0.9,4,5RP 0.9/4x,,,,0.2263996779,0.06603647329,338.4969641,0.1832298867,0.05178309656,0.1503099803,TRUE,TRUE
5RP,1.5,4,5RP 1.5/4x,,,,0.2772867324,0.06124268296,343.2499143,0.2366491494,0.1046679389,0.1879187235,TRUE,TRUE
5RP,2.5,4,5RP 2.5/4x,,,,0.3632434629,0.06021107801,349.4272403,0.3352755629,0.1892038089,0.2615578371,TRUE,TRUE
5RP,3.5,4,5RP 3.5/4x,,,,0.4515236035,0.05935757312,352.8816691,0.4379598354,0.2814738303,0.3473231272,TRUE,TRUE
5RP,4.5,4,5RP 4.5/4x,,,,0.5397792159,0.0534145598,354.8758247,0.5340449412,0.3837782276,0.4398440804,TRUE,TRUE
5RP,5.5,4,5RP 5.5/4x,,,,0.6267156453,0.04902949106,356.3761952,0.6325933526,0.4871310975,0.5364954461,TRUE,TRUE
5RP,6.5,4,5RP 6.5/4x,,,,0.711907362,0.04593709406,357.3366986,0.7330359866,0.5907885251,0.6359982449,TRUE,TRUE
5RP,7.5,4,5RP 7.5/4x,,,,0.7957271214,0.04398451142,358.0860426,0.8360194618,0.6948131272,0.7374292704,TRUE,TRUE
5RP,8.5,4,5RP 8.5/4x,,,,0.8790597712,0.04444987852,358.7074714,0.9456732601,0.798557675,0.8412053149,TRUE,TRUE
5RP,0.9,6,5RP 0.9/6x,,,,0.2294479749,0.09007116271,338.2590556,0.2080448172,0.01749058455,0.1678321393,TRUE,TRUE
5RP,1.5,6,5RP 1.5/6x,,,,0.2803393522,0.08591682966,342.7051299,0.2658109482,0.07588209524,0.2042302509,TRUE,TRUE
5RP,2.5,6,5RP 2.5/6x,,,,0.3664258591,0.0863503007,348.8310387,0.3721265531,0.1620957995,0.2747334212,TRUE,TRUE
5RP,3.5,6,5RP 3.5/6x,,,,0.4548912989,0.08710307956,352.4565609,0.482458908,0.2539872868,0.3578419316,TRUE,TRUE
5RP,4.5,6,5RP 4.5/6x,,,,0.5431562617,0.08134005494,354.5644357,0.5839165196,0.3574511734,0.4481787073,TRUE,TRUE
5RP,5.5,6,5RP 5.5/6x,,,,0.6300663992,0.07680957342,355.9560193,0.6862968614,0.4614967551,0.5436241818,TRUE,TRUE
5RP,6.5,6,5RP 6.5/6x,,,,0.7152641259,0.07381540587,356.8774493,0.7904125766,0.5652171916,0.6422528063,TRUE,TRUE
5RP,7.5,6,5RP 7.5/6x,,,,0.7991286998,0.07226983596,357.7081833,0.8973794806,0.6687858897,0.7426392073,TRUE,TRUE
5RP,1.5,8,5RP 1.5/8x,,,,0.2839791169,0.114529722,342.2004932,0.2976917744,0.02000910693,0.2236033807,TRUE,TRUE
5RP,2.5,8,5RP 2.5/8x,,,,0.370059834,0.1157807524,348.1832429,0.4108729696,0.1215771457,0.2906906809,TRUE,TRUE
5RP,3.5,8,5RP 3.5/8x,,,,0.4583255634,0.1151562285,351.9588914,0.5245559735,0.2203356008,0.3696672282,TRUE,TRUE
5RP,4.5,8,5RP 4.5/8x,,,,0.546572291,0.1094092766,354.242356,0.6310034625,0.3269070562,0.4573049145,TRUE,TRUE
5RP,5.5,8,5RP 5.5/8x,,,,0.6332983605,0.1034617911,355.6902382,0.7349665179,0.4339665724,0.5507935787,TRUE,TRUE
5RP,6.5,8,5RP 6.5/8x,,,,0.7184111837,0.09983828916,356.6367747,0.8411686891,0.5389753109,0.6482862379,TRUE,TRUE
5RP,7.5,8,5RP 7.5/8x,,,,0.8025649931,0.1007255184,357.3903482,0.9557102245,0.6402232005,0.7485990395,TRUE,TRUE
7.5RP,0.3,2,7.5RP 0.3/2x,,,,0.1571129326,0.06643622887,339.5816089,0.1137168037,0.001553283512,0.08395920974,TRUE,TRUE
7.5RP,0.5,2,7.5RP 0.5/2x,,,,0.183739387,0.05087297132,341.5654477,0.1282890644,0.03026609473,0.09716249682,TRUE,TRUE
7.5RP,0.7,2,7.5RP 0.7/2x,,,,0.2047408866,0.04380241746,343.0638243,0.1430292941,0.0557691341,0.1108819696,TRUE,TRUE
7.5RP,0.9,2,7.5RP 0.9/2x,,,,0.2233209327,0.04005149924,344.6609183,0.1583562485,0.07576837064,0.124296488,TRUE,TRUE
7.5RP,1.5,2,7.5RP 1.5/2x,,,,0.2742904702,0.0359222285,349.7612177,0.2076089912,0.1258724975,0.1646561982,TRUE,TRUE
7.5RP,2.5,2,7.5RP 2.5/2x,,,,0.3600323917,0.03333998407,356.9382241,0.2974466572,0.2114750187,0.2404025845,TRUE,TRUE
7.5RP,3.5,2,7.5RP 3.5/2x,,,,0.4482071469,0.03181799006,1.280760738,0.3937170176,0.3044474318,0.3274918746,TRUE,TRUE
7.5RP,4.5,2,7.5RP 4.5/2x,,,,0.5366344149,0.0273549697,3.152208451,0.48702613,0.4053752997,0.4234212145,TRUE,TRUE
7.5RP,5.5,2,7.5RP 5.5/2x,,,,0.6236798266,0.02389068948,4.174288699,0.5829168935,0.5080841054,0.5230828727,TRUE,TRUE
7.5RP,6.5,2,7.5RP 6.5/2x,,,,0.7090132645,0.02197651471,4.899360375,0.6825606555,0.6109921563,0.6243524614,TRUE,TRUE
7.5RP,7.5,2,7.5RP 7.5/2x,,,,0.7927303321,0.01914994861,5.624698041,0.7805712053,0.7160117366,0.7271967137,TRUE,TRUE
7.5RP,8.5,2,7.5RP 8.5/2x,,,,0.8757652294,0.01712445219,6.417989735,0.8817743277,0.8222603917,0.8317708721,TRUE,TRUE
7.5RP,9.5,2,7.5RP 9.5/2x,,,,0.9598735827,0.01859837184,7.088459385,0.995277689,0.9290059923,0.9389395048,TRUE,TRUE
7.5RP,0.5,4,7.5RP 0.5/4x,,,,0.1873343826,0.07920231211,341.0859847,0.1567253485,0.0020396317,0.1147705346,TRUE,TRUE
7.5RP,0.7,4,7.5RP 0.7/4x,,,,0.2080621851,0.07064240081,342.6672115,0.1724593551,0.02596498281,0.126759638,TRUE,TRUE
7.5RP,0.9,4,7.5RP 0.9/4x,,,,0.2265684657,0.06658183187,344.15425,0.1893633563,0.04875363869,0.1393455661,TRUE,TRUE
7.5RP,1.5,4,7.5RP 1.5/4x,,,,0.2774679164,0.06206969787,348.994075,0.2429682718,0.1022511545,0.1765674517,TRUE,TRUE
7.5RP,2.5,4,7.5RP 2.5/4x,,,,0.3633920405,0.06111265226,356.103537,0.3423167369,0.187248412,0.246723024,TRUE,TRUE
7.5RP,3.5,4,7.5RP 3.5/4x,,,,0.4516537029,0.0604034382,0.6880753112,0.4460298226,0.2797473301,0.3286944935,TRUE,TRUE
7.5RP,4.5,4,7.5RP 4.5/4x,,,,0.5399490638,0.05500247578,2.855133628,0.5429011262,0.3819473764,0.4216350009,TRUE,TRUE
7.5RP,5.5,4,7.5RP 5.5/4x,,,,0.6268777657,0.05066611487,3.980829309,0.6411318739,0.4854873523,0.5197962724,TRUE,TRUE
7.5RP,6.5,4,7.5RP 6.5/4x,,,,0.7120366235,0.0473562826,4.674568552,0.7408844652,0.5894523743,0.6203498431,TRUE,TRUE
7.5RP,7.5,4,7.5RP 7.5/4x,,,,0.7958865381,0.04571025977,5.357948274,0.8445407554,0.693276016,0.7220279032,TRUE,TRUE
7.5RP,8.5,4,7.5RP 8.5/4x,,,,0.8792436322,0.04644254129,5.928825532,0.9550218189,0.7968176403,0.8252431385,TRUE,TRUE
7.5RP,0.9,6,7.5RP 0.9/6x,,,,0.229740717,0.09176749507,343.823298,0.2167216122,0.01100883652,0.1538237446,TRUE,TRUE
7.5RP,1.5,6,7.5RP 1.5/6x,,,,0.2805981507,0.08736602507,348.4631581,0.2744892464,0.07050610127,0.1886448981,TRUE,TRUE
7.5RP,2.5,6,7.5RP 2.5/6x,,,,0.3666342042,0.08765145891,355.4814895,0.3816675455,0.1583449913,0.2538061459,TRUE,TRUE
7.5RP,3.5,6,7.5RP 3.5/6x,,,,0.4550431273,0.08829140064,0.1488529213,0.4929906407,0.251087562,0.3310789393,TRUE,TRUE
7.5RP,4.5,6,7.5RP 4.5/6x,,,,0.5433342279,0.08301728245,2.355378722,0.5951404142,0.3547853386,0.4212650455,TRUE,TRUE
7.5RP,5.5,6,7.5RP 5.5/6x,,,,0.630299688,0.07910879118,3.498799415,0.6984243478,0.4586523515,0.5177904577,TRUE,TRUE
7.5RP,6.5,6,7.5RP 6.5/6x,,,,0.7154595063,0.07590351567,4.259141099,0.8020736257,0.5628362701,0.6170425672,TRUE,TRUE
7.5RP,7.5,6,7.5RP 7.5/6x,,,,0.7992935191,0.07419388375,4.91279414,0.9086605535,0.6667315686,0.7177822112,TRUE,TRUE
7.5RP,1.5,8,7.5RP 1.5/8x,,,,0.2841638348,0.1156237356,347.9188252,0.3075637071,0.01028141773,0.202901931,TRUE,TRUE
7.5RP,2.5,8,7.5RP 2.5/8x,,,,0.3702800211,0.1171735147,354.7871775,0.422543764,0.1145728304,0.2631236013,TRUE,TRUE
7.5RP,3.5,8,7.5RP 3.5/8x,,,,0.4585487664,0.1168920099,359.5224819,0.5380462151,0.2149345968,0.33516206,TRUE,TRUE
7.5RP,4.5,8,7.5RP 4.5/8x,,,,0.5467585637,0.1111465568,1.793647997,0.6442960453,0.3230316028,0.4224059528,TRUE,TRUE
7.5RP,5.5,8,7.5RP 5.5/8x,,,,0.6334377106,0.1050208436,3.087692897,0.7476035702,0.431126817,0.5169090904,TRUE,TRUE
7.5RP,6.5,8,7.5RP 6.5/8x,,,,0.7184898736,0.1010289927,3.885804426,0.8529356701,0.536966963,0.6150773896,TRUE,TRUE
7.5RP,7.5,8,7.5RP 7.5/8x,,,,0.8027138853,0.1025937116,4.341522086,0.9688543893,0.6377023344,0.7153677391,TRUE,TRUE
10RP,0.3,2,10RP 0.3/2x,,,,0.157181003,0.06680708199,344.5969042,0.1180317346,0.0001153014748,0.07504600588,TRUE,TRUE
10RP,0.5,2,10RP 0.5/2x,,,,0.183783747,0.05073193142,346.9721558,0.1317890762,0.02919009408,0.08903564412,TRUE,TRUE
10RP,0.7,2,10RP 0.7/2x,,,,0.2047831598,0.04362271845,348.9884055,0.1464263828,0.05489636296,0.1028126233,TRUE,TRUE
10RP,0.9,2,10RP 0.9/2x,,,,0.2233751251,0.04002248766,350.8301942,0.1618168879,0.07495216695,0.1163655365,TRUE,TRUE
10RP,1.5,2,10RP 1.5/2x,,,,0.2743121417,0.03587682863,355.8172697,0.2105100728,0.1254328935,0.1570411362,TRUE,TRUE
10RP,2.5,2,10RP 2.5/2x,,,,0.3600423806,0.03362374707,3.556507971,0.3005122768,0.2111287526,0.2318790535,TRUE,TRUE
10RP,3.5,2,10RP 3.5/2x,,,,0.4482182375,0.0323458464,8.171974044,0.3969810609,0.3041480047,0.3183819393,TRUE,TRUE
10RP,4.5,2,10RP 4.5/2x,,,,0.536652464,0.0279648268,9.715253267,0.490112537,0.4050841734,0.4155370776,TRUE,TRUE
10RP,5.5,2,10RP 5.5/2x,,,,0.6237249289,0.02475433313,10.9619407,0.5864847004,0.507629674,0.5155376096,TRUE,TRUE
10RP,6.5,2,10RP 6.5/2x,,,,0.7090692369,0.02294872616,11.83436411,0.6863825229,0.610469409,0.6169330569,TRUE,TRUE
10RP,7.5,2,10RP 7.5/2x,,,,0.7927858055,0.02007061072,12.31819037,0.784131276,0.7155108618,0.7207190603,TRUE,TRUE
10RP,8.5,2,10RP 8.5/2x,,,,0.8758083845,0.01789641131,12.77231926,0.8848277782,0.8218596932,0.8261320597,TRUE,TRUE
10RP,9.5,2,10RP 9.5/2x,,,,0.9599047881,0.0194159204,14.23952901,0.9986452045,0.9286484927,0.9319181762,TRUE,TRUE
10RP,0.7,4,10RP 0.7/4x,,,,0.2081949024,0.07123262798,348.1800023,0.1780493432,0.02303956367,0.1152303594,TRUE,TRUE
10RP,0.9,4,10RP 0.9/4x,,,,0.2266389906,0.06663965766,350.0233641,0.1944730543,0.04655900575,0.1270824678,TRUE,TRUE
10RP,1.5,4,10RP 1.5/4x,,,,0.2775628033,0.06256064676,354.8368764,0.248228738,0.1004967497,0.1641801893,TRUE,TRUE
10RP,2.5,4,10RP 2.5/4x,,,,0.3634488714,0.06186733827,2.761174382,0.347995147,0.1859746421,0.2310525991,TRUE,TRUE
10RP,3.5,4,10RP 3.5/4x,,,,0.4517008518,0.06150225174,7.688364902,0.4520836993,0.2787284748,0.3110416655,TRUE,TRUE
10RP,4.5,4,10RP 4.5/4x,,,,0.540031949,0.05652410636,9.436471142,0.5493005684,0.3808327087,0.4055484154,TRUE,TRUE
10RP,5.5,4,10RP 5.5/4x,,,,0.6269731455,0.05239927638,10.74855458,0.6479923072,0.4843506932,0.5037987998,TRUE,TRUE
10RP,6.5,4,10RP 6.5/4x,,,,0.7121669247,0.0494134963,11.4386529,0.7485062034,0.5881043872,0.6046925073,TRUE,TRUE
10RP,7.5,4,10RP 7.5/4x,,,,0.7960229239,0.04786716779,12.11788595,0.8524888089,0.6918973986,0.7063722167,TRUE,TRUE
10RP,8.5,4,10RP 8.5/4x,,,,0.8793877782,0.04876824781,12.79218198,0.9636087787,0.7953542944,0.8085803972,TRUE,TRUE
10RP,0.9,6,10RP 0.9/6x,,,,0.2298727542,0.09248754624,349.276118,0.2235797608,0.006460527928,0.1385897304,TRUE,TRUE
10RP,1.5,6,10RP 1.5/6x,,,,0.2807549092,0.08840165703,354.1177422,0.281730188,0.0660816233,0.1720906839,TRUE,TRUE
10RP,2.5,6,10RP 2.5/6x,,,,0.3667321331,0.08878399888,2.174898355,0.3895634857,0.1555632205,0.2313237191,TRUE,TRUE
10RP,3.5,6,10RP 3.5/6x,,,,0.4550406066,0.08914835573,7.241187523,0.5002780463,0.249756028,0.3050749046,TRUE,TRUE
10RP,4.5,6,10RP 4.5/6x,,,,0.5433608228,0.08434945418,9.071308096,0.602668894,0.3535476239,0.3967382375,TRUE,TRUE
10RP,5.5,6,10RP 5.5/6x,,,,0.6303475736,0.08082003055,10.40801566,0.7067502278,0.4573753392,0.4926126369,TRUE,TRUE
10RP,6.5,6,10RP 6.5/6x,,,,0.7154867512,0.077556085,11.24288409,0.8103403453,0.5618322679,0.5918263674,TRUE,TRUE
10RP,7.5,6,10RP 7.5/6x,,,,0.7993165505,0.07591515651,11.92931273,0.9171531964,0.665813096,0.6922648515,TRUE,TRUE
2.5R,0.5,2,2.5R 0.5/2x,,,,0.1838032411,0.05058620523,353.6017592,0.1354584348,0.02816825539,0.07872803541,TRUE,TRUE
2.5R,0.7,2,2.5R 0.7/2x,,,,0.2047932215,0.04346606139,355.3646542,0.1494981515,0.05423500065,0.09387687205,TRUE,TRUE
2.5R,0.9,2,2.5R 0.9/2x,,,,0.2233958565,0.04004017111,357.34192,0.1648963516,0.07434853591,0.1077159202,TRUE,TRUE
2.5R,1.5,2,2.5R 1.5/2x,,,,0.2743011056,0.03589985397,2.480515229,0.213130142,0.1251864388,0.148481311,TRUE,TRUE
2.5R,2.5,2,2.5R 2.5/2x,,,,0.3600203317,0.03398942158,10.08498124,0.3029658363,0.2110217852,0.2232416513,TRUE,TRUE
2.5R,3.5,2,2.5R 3.5/2x,,,,0.4482031646,0.0329809183,14.36150022,0.3995088437,0.3040407627,0.3098901327,TRUE,TRUE
2.5R,4.5,2,2.5R 4.5/2x,,,,0.5366538134,0.02864894715,15.2671377,0.4925268751,0.4049236706,0.4085578244,TRUE,TRUE
2.5R,5.5,2,2.5R 5.5/2x,,,,0.6237438449,0.02555573171,16.32732147,0.5890778822,0.5073754473,0.5092011124,TRUE,TRUE
2.5R,6.5,2,2.5R 6.5/2x,,,,0.7091174681,0.02407035425,17.65416774,0.6897844354,0.6100093576,0.6101010468,TRUE,TRUE
2.5R,7.5,2,2.5R 7.5/2x,,,,0.7928395964,0.02121428233,18.38916938,0.7876231546,0.7150220646,0.7142030494,TRUE,TRUE
2.5R,8.5,2,2.5R 8.5/2x,,,,0.8758516933,0.01885851653,18.50579492,0.887848315,0.8214572326,0.8205147145,TRUE,TRUE
2.5R,0.7,4,2.5R 0.7/4x,,,,0.208260653,0.07154706299,354.5643207,0.1833560616,0.02055318827,0.1009936201,TRUE,TRUE
2.5R,0.9,4,2.5R 0.9/4x,,,,0.2266919276,0.06689229658,356.5034406,0.1994842576,0.04436795336,0.112999872,TRUE,TRUE
2.5R,1.5,4,2.5R 1.5/4x,,,,0.2775919939,0.06295592588,1.493459047,0.2530443874,0.09919042427,0.1493577026,TRUE,TRUE
2.5R,2.5,4,2.5R 2.5/4x,,,,0.363446137,0.06268392237,9.394106812,0.3525798102,0.1852466193,0.2147266877,TRUE,TRUE
2.5R,3.5,4,2.5R 3.5/4x,,,,0.4516568303,0.06241788431,14.04321386,0.4561454902,0.2784891083,0.2943872836,TRUE,TRUE
2.5R,4.5,4,2.5R 4.5/4x,,,,0.5400142179,0.05766233103,15.28769484,0.5534631581,0.3805286094,0.3906630586,TRUE,TRUE
2.5R,5.5,4,2.5R 5.5/4x,,,,0.6270066662,0.05397589089,16.32868413,0.6529326839,0.4837322603,0.4897972362,TRUE,TRUE
2.5R,6.5,4,2.5R 6.5/4x,,,,0.7122285397,0.05132991449,17.29493416,0.7543147996,0.5872930814,0.5901317651,TRUE,TRUE
2.5R,7.5,4,2.5R 7.5/4x,,,,0.7961026196,0.05003288809,18.14187601,0.8589875707,0.6909536653,0.6912397371,TRUE,TRUE
2.5R,8.5,4,2.5R 8.5/4x,,,,0.879477626,0.05110544016,18.74244987,0.9706229558,0.7943219395,0.7928203178,TRUE,TRUE
2.5R,0.9,6,2.5R 0.9/6x,,,,0.2300777167,0.09403812375,355.6319822,0.2315011184,0.0004616332156,0.119922876,TRUE,TRUE
2.5R,1.5,6,2.5R 1.5/6x,,,,0.2808702649,0.08952911424,0.6511500506,0.2889202432,0.06166869947,0.1517182387,TRUE,TRUE
2.5R,2.5,6,2.5R 2.5/6x,,,,0.3666790565,0.08934679682,8.813856931,0.3949970052,0.1544908021,0.2079117513,TRUE,TRUE
2.5R,3.5,6,2.5R 3.5/6x,,,,0.4549373601,0.08991553568,13.67554653,0.5050785562,0.2495521075,0.2805756699,TRUE,TRUE
2.5R,4.5,6,2.5R 4.5/6x,,,,0.543317159,0.08577404106,15.17087502,0.6082431662,0.3530310491,0.3734510787,TRUE,TRUE
2.5R,5.5,6,2.5R 5.5/6x,,,,0.6302974698,0.08238609461,16.52663841,0.7124651991,0.4570192317,0.4693431711,TRUE,TRUE
2.5R,6.5,6,2.5R 6.5/6x,,,,0.7154448981,0.07934743821,17.50001093,0.8165258743,0.5614690326,0.5681573822,TRUE,TRUE
2.5R,7.5,6,2.5R 7.5/6x,,,,0.7993246562,0.07816332255,18.00818126,0.9243453542,0.6650945622,0.668761393,TRUE,TRUE
5R,0.5,2,5R 0.5/2x,,,,0.1837265262,0.05001388916,0.4916897147,0.1379741518,0.0279495161,0.06763816697,TRUE,TRUE
5R,0.7,2,5R 0.7/2x,,,,0.2047508665,0.04325277579,2.416484151,0.1520677698,0.05395308741,0.08373995851,TRUE,TRUE
5R,0.9,2,5R 0.9/2x,,,,0.2233552374,0.03994521242,4.456681409,0.1673313603,0.07417259028,0.09800186111,TRUE,TRUE
5R,1.5,2,5R 1.5/2x,,,,0.2742548416,0.03600317968,9.153421053,0.2151535752,0.1251971909,0.1397528786,TRUE,TRUE
5R,2.5,2,5R 2.5/2x,,,,0.3599489214,0.03426139222,16.31149719,0.3044633481,0.211270524,0.2149123538,TRUE,TRUE
5R,3.5,2,5R 3.5/2x,,,,0.448141816,0.03358154594,20.5152933,0.401238682,0.3042453605,0.3012781882,TRUE,TRUE
5R,4.5,2,5R 4.5/2x,,,,0.5366244743,0.02948610227,21.49299139,0.4947287484,0.4049456496,0.4004348501,TRUE,TRUE
5R,5.5,2,5R 5.5/2x,,,,0.6237460011,0.0264927705,21.82555344,0.5914960367,0.5072251289,0.5023420014,TRUE,TRUE
5R,6.5,2,5R 6.5/2x,,,,0.7091494318,0.02519046172,22.59760797,0.6926351431,0.6096707592,0.6038004376,TRUE,TRUE
5R,7.5,2,5R 7.5/2x,,,,0.7928773275,0.02236941886,23.59142446,0.7906034662,0.7146544143,0.7080677679,TRUE,TRUE
5R,8.5,2,5R 8.5/2x,,,,0.8758807154,0.02006470699,24.90958266,0.8909982463,0.8211327581,0.8136597302,TRUE,TRUE
5R,0.7,4,5R 0.7/4x,,,,0.2082640649,0.07172311363,1.236813672,0.1877892453,0.018753052,0.08533809944,TRUE,TRUE
5R,0.9,4,5R 0.9/4x,,,,0.2266929503,0.06714916487,3.056612992,0.2036140447,0.04278201352,0.09808975618,TRUE,TRUE
